id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
15403,0,0,3,15,23,26,24,15,8,10,3,2,1,0,0,0,2
15404,0,0,0,6,8,26,13,23,19,7,3,2,6,5,0,0,2
15405,0,0,2,17,23,24,22,21,20,8,10,5,3,2,1,1,2
15406,0,0,1,6,7,18,19,21,16,16,10,9,4,5,2,0,2
15407,0,0,1,5,13,31,29,27,19,15,13,8,5,2,1,1,1
15408,0,1,5,18,23,28,30,17,12,7,3,0,0,0,0,0,0
15409,0,0,0,2,10,18,29,31,29,20,16,10,5,1,1,0,0
15410,0,0,1,2,13,29,42,28,22,20,9,6,3,0,0,0,1
15411,0,0,0,2,10,19,23,36,25,16,14,2,0,0,0,0,0
15412,0,0,6,10,16,25,31,29,22,17,12,7,0,0,0,0,0
15413,0,0,0,2,10,11,16,18,21,28,27,25,24,12,10,10,1
15435,0,0,0,4,8,10,25,20,23,25,26,19,1,0,0,0,0
15436,0,0,4,11,31,22,28,20,14,6,1,3,2,0,0,0,1
15437,0,0,2,8,33,54,33,17,16,9,4,1,2,1,0,0,0
15438,0,0,2,12,24,33,33,20,11,10,5,5,2,2,2,0,0
15439,0,2,8,20,31,38,24,28,12,12,0,0,0,0,0,0,0
15440,0,0,0,6,12,14,28,26,22,22,10,8,8,2,0,0,1
15429,0,0,2,11,15,11,14,12,8,1,0,0,0,0,0,0,0
15430,1,0,4,15,31,31,10,7,4,1,0,0,0,0,0,0,0
15431,0,0,1,3,3,13,8,3,4,5,5,0,0,0,0,0,0
15432,0,0,1,11,15,18,14,8,3,2,1,0,0,0,0,0,0
15433,0,0,1,5,12,10,11,5,1,1,0,0,0,0,0,0,0
15434,0,0,7,11,27,23,20,18,12,11,7,1,0,0,0,0,0
15418,0,0,2,4,11,8,12,12,15,10,2,0,0,0,0,0,0
15419,0,0,1,5,10,18,21,16,10,6,4,3,1,1,0,0,0
15420,0,0,0,4,15,18,27,23,14,10,12,1,1,0,0,0,0
15421,1,0,8,12,21,23,23,24,17,11,11,11,4,0,0,0,0
15422,0,0,2,7,18,32,23,27,14,9,8,5,6,2,1,1,4
15423,0,0,0,12,26,28,36,32,27,6,4,3,1,0,0,0,1
15424,0,0,1,10,18,29,29,32,23,16,8,9,3,1,0,0,0
15425,0,0,2,4,11,18,29,35,23,16,16,8,2,1,0,0,0
15426,0,0,0,5,12,24,26,29,16,19,16,9,3,4,0,0,2
15427,23,0,1,2,5,12,22,19,17,21,22,18,9,5,4,5,0
15428,0,0,1,7,17,24,20,20,16,18,7,9,8,3,2,0,1
15455,11,4,7,10,14,14,21,19,10,7,6,5,0,0,0,0,0
15456,0,0,3,15,17,25,32,19,10,5,4,5,0,1,0,0,0
15457,4,1,5,16,36,27,26,13,4,3,1,1,1,0,0,0,0
15449,0,0,1,5,13,26,31,36,40,36,38,32,17,7,4,2,1
15450,0,0,6,17,40,44,24,7,9,3,8,6,1,0,0,0,0
15451,0,0,3,15,25,19,31,10,10,5,5,2,1,0,0,0,0
15452,0,0,0,2,7,9,12,12,8,4,1,0,0,0,1,0,0
15453,0,0,3,7,16,16,21,30,14,14,11,3,2,3,3,0,2
15454,0,0,0,8,18,23,26,21,15,16,13,5,2,2,0,0,0
15441,0,0,2,1,8,7,9,8,6,2,1,1,0,2,2,0,0
15442,0,0,2,5,14,19,21,28,22,15,15,15,8,5,2,0,0
15443,0,0,3,10,22,21,24,18,13,3,8,4,1,1,0,1,2
15444,0,0,1,7,14,21,15,13,7,6,1,1,0,0,0,0,0
15445,0,0,1,8,14,26,31,27,25,15,8,1,2,0,0,0,0
15446,0,0,1,5,11,17,27,35,28,24,8,9,6,1,2,0,1
15447,1,0,1,6,12,10,10,7,3,0,0,0,0,0,0,0,0
15448,0,0,1,3,14,32,28,34,31,14,10,4,2,0,0,0,0
15470,0,0,0,5,15,25,32,28,17,6,8,1,0,0,0,0,0
15471,10,1,3,5,11,19,25,24,19,26,26,21,16,4,1,1,0
15472,0,0,0,4,8,11,22,28,23,16,15,10,4,3,1,0,0
15473,0,1,3,6,20,24,26,36,20,12,11,8,4,3,0,0,1
15474,0,0,10,13,18,18,20,15,17,8,7,6,3,1,0,1,2
15475,0,0,2,10,23,41,31,25,18,13,13,2,0,0,0,0,0
15476,0,0,4,15,25,13,9,2,2,0,0,0,0,0,0,0,0
15466,0,0,0,2,18,29,33,29,23,14,11,9,2,3,1,2,0
15467,0,0,4,10,14,12,19,18,11,6,8,8,3,4,4,2,3
15468,0,0,0,5,13,29,24,26,11,12,9,1,1,1,0,0,0
15469,0,0,0,5,11,15,11,9,5,5,2,1,1,0,0,0,0
15458,0,0,0,2,10,10,12,26,32,17,17,13,8,4,1,0,0
15459,0,0,4,10,18,26,31,35,28,21,41,20,11,5,2,4,1
15460,0,0,0,8,20,28,38,32,16,8,10,2,0,0,0,0,0
15461,7,0,0,3,6,6,7,8,5,1,3,1,0,0,0,0,0
15462,0,0,2,7,10,13,16,40,15,28,14,3,3,2,0,0,1
15463,0,0,12,17,31,26,16,15,8,6,0,1,0,0,0,0,0
15464,0,0,2,6,11,9,17,8,9,7,2,1,0,0,1,0,0
15465,0,0,7,4,0,3,14,23,13,4,2,0,0,0,0,0,0
15499,0,0,0,3,6,8,7,6,5,3,1,2,1,1,0,0,1
15500,13,7,4,14,13,19,14,16,14,10,2,2,1,1,1,0,2
15501,0,0,1,2,15,22,32,28,20,11,6,24,0,0,0,0,0
15502,0,0,0,7,15,34,30,29,14,16,7,2,2,0,0,1,0
15490,0,0,2,6,10,8,16,26,10,8,7,6,7,5,5,1,2
15491,0,0,0,0,6,11,24,21,31,33,30,22,17,11,2,2,1
15492,0,0,0,0,2,2,4,2,1,2,0,0,0,0,0,0,0
15493,0,0,2,6,10,7,9,10,6,2,3,2,0,0,0,1,1
15494,0,0,2,11,21,37,30,16,12,7,4,2,2,1,0,0,0
15495,0,0,0,11,22,26,27,17,21,7,9,5,2,0,0,0,0
15496,0,0,1,8,26,23,31,23,17,7,7,4,2,0,2,0,0
15497,0,0,2,9,18,29,25,23,16,13,10,5,2,2,1,1,1
15498,0,0,5,14,21,23,29,18,13,13,8,2,1,1,1,0,3
15477,0,0,0,6,10,20,26,23,28,30,25,24,18,13,8,0,0
15478,0,0,1,8,12,9,10,8,3,3,0,0,0,0,1,0,1
15479,0,0,2,5,6,8,10,9,5,4,2,0,1,0,1,0,0
15480,0,0,2,5,10,11,10,5,1,0,0,0,0,0,0,0,0
15481,0,0,0,5,5,7,8,7,7,2,1,2,1,0,0,0,1
15482,0,0,0,7,6,5,8,3,4,3,2,1,0,1,1,0,0
15483,0,0,0,5,11,22,33,26,43,13,1,1,1,0,0,0,0
15484,0,0,0,4,8,12,13,19,19,15,12,9,6,3,0,0,1
15485,0,0,2,18,15,50,26,32,11,5,6,2,2,0,1,0,0
15486,0,1,2,11,16,24,27,17,15,7,7,2,2,0,0,0,2
15487,0,0,0,4,12,26,33,36,23,19,13,8,1,1,2,0,0
15488,0,0,1,11,21,44,34,21,11,5,5,2,2,0,1,0,0
15489,0,0,1,8,12,26,32,26,25,16,11,9,2,3,1,2,0
15519,0,0,2,2,13,24,22,19,14,13,8,3,2,1,0,0,0
15515,0,0,4,15,27,31,25,15,14,10,2,3,2,1,0,0,1
15516,0,0,0,5,7,6,10,8,4,4,1,0,0,0,0,0,2
15517,0,0,0,3,12,8,13,17,10,14,14,3,0,0,0,0,0
15518,0,0,2,10,31,31,36,28,18,8,9,2,0,0,0,0,0
15503,0,0,3,17,29,29,34,19,11,5,3,1,0,2,1,0,0
15504,0,0,1,1,14,15,18,16,5,11,2,2,0,0,0,0,0
15505,0,0,1,8,20,23,31,27,21,15,7,9,3,1,0,0,0
15506,0,0,3,9,11,22,20,16,14,5,7,3,2,1,1,1,5
15507,0,0,5,22,21,15,16,18,11,2,3,0,0,0,0,0,0
15508,0,0,0,5,11,16,24,23,17,19,10,5,3,0,1,0,0
15509,0,0,0,6,11,27,32,30,22,10,5,3,1,0,0,0,0
15510,0,0,0,5,11,22,30,26,28,18,18,10,4,2,1,0,2
15511,0,0,1,5,18,27,27,22,21,19,11,9,3,1,0,0,0
15512,0,0,3,11,29,27,30,29,17,10,4,3,1,1,0,0,0
15513,0,0,1,3,7,14,16,24,21,13,14,9,4,5,1,0,0
15514,0,0,1,4,16,17,26,20,19,13,4,4,1,0,0,0,0
15531,0,0,1,13,26,22,16,20,15,7,5,3,2,0,1,0,0
15532,0,0,0,3,9,7,9,5,6,6,2,3,2,0,2,0,1
15533,0,0,2,5,9,19,10,21,14,8,13,4,1,0,1,0,1
15534,0,0,1,6,12,19,16,18,22,10,6,8,3,3,2,1,1
15535,0,0,2,10,21,20,26,21,18,15,10,6,4,4,1,0,1
15525,0,0,6,10,22,25,32,22,14,8,7,4,5,2,0,1,0
15526,0,0,7,7,8,27,28,38,28,30,17,17,5,3,5,0,3
15527,0,0,6,16,17,25,19,9,4,9,12,0,0,0,0,0,0
15528,0,0,0,7,15,25,35,27,24,11,10,7,4,0,0,0,0
15529,0,0,1,2,11,21,28,25,24,19,17,9,4,1,0,0,1
15530,0,0,1,3,11,17,16,14,15,13,11,7,3,1,0,0,2
15520,0,0,4,18,25,16,6,1,0,0,0,0,0,0,0,0,0
15521,0,0,2,5,11,8,9,7,4,4,0,0,0,1,0,0,0
15522,0,0,1,4,7,12,22,26,19,13,10,10,9,2,2,2,2
15523,0,0,0,5,15,26,24,21,13,9,4,3,2,1,0,0,1
15524,0,0,3,9,22,29,30,22,17,8,5,4,3,0,0,0,0
15544,0,0,0,3,16,20,13,21,19,15,10,13,10,4,0,0,1
15545,0,1,0,10,15,29,20,20,15,11,8,3,2,1,0,0,0
15546,0,0,0,5,8,21,22,20,33,22,30,20,2,0,0,0,0
15542,7,4,5,12,18,27,27,19,19,12,7,1,0,0,0,0,0
15543,0,1,5,11,23,31,31,15,11,4,5,3,1,0,0,1,7
15536,0,0,0,3,6,12,12,6,7,5,3,2,1,1,0,0,1
15537,0,0,3,8,17,18,22,26,19,16,6,5,2,0,1,0,2
15538,0,0,0,7,17,26,26,27,20,16,13,5,7,1,0,0,0
15539,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
15540,0,1,3,11,27,22,18,17,15,12,8,5,3,0,0,0,0
15541,0,0,1,10,9,11,10,7,9,5,1,0,0,1,0,0,0
15561,0,0,6,15,22,28,25,16,13,10,4,5,3,1,1,0,2
15562,0,0,1,9,22,20,22,24,16,10,10,6,1,1,1,0,1
15554,0,0,0,1,7,13,23,18,14,10,8,5,4,0,0,0,0
15555,0,0,1,6,6,21,18,22,10,6,4,0,0,0,0,0,0
15556,0,0,1,5,2,5,4,2,1,1,1,0,0,0,0,0,0
15557,0,0,1,9,10,19,29,22,21,13,14,6,2,1,0,0,0
15558,0,0,1,4,10,13,19,22,19,24,18,12,9,6,3,1,0
15559,0,0,3,9,17,40,19,23,12,7,5,3,2,0,0,0,0
15560,0,0,1,1,5,7,17,18,10,6,6,0,0,0,0,0,0
15547,0,0,0,3,14,10,16,24,20,13,11,11,5,5,2,0,2
15548,0,14,4,7,18,17,18,28,34,23,22,19,12,10,5,1,4
15549,0,0,2,14,16,20,24,16,15,8,8,0,0,0,0,1,1
15550,0,0,1,8,16,21,26,18,20,9,3,3,2,0,0,0,4
15551,0,0,0,5,13,23,21,21,18,8,6,4,2,0,0,0,2
15552,0,1,1,13,25,32,36,24,27,24,25,23,16,16,10,1,0
15553,0,0,5,19,30,28,32,15,9,5,4,0,0,0,0,0,0
15577,0,1,3,10,18,24,39,27,31,14,12,6,3,2,0,0,1
15578,0,0,0,0,9,13,25,20,18,9,10,9,12,0,0,0,0
15579,0,0,0,8,11,13,10,10,10,18,12,8,7,4,0,0,0
15580,0,0,2,8,17,26,28,25,14,10,3,6,4,1,0,0,0
15572,0,0,0,7,11,15,26,25,33,29,28,27,22,11,10,5,10
15573,0,0,2,5,8,11,6,3,1,0,0,0,0,0,0,0,0
15574,0,0,1,0,0,2,2,6,1,0,0,0,0,0,0,0,0
15575,0,0,0,13,16,23,33,23,21,10,6,5,2,0,0,0,0
15576,0,0,0,0,1,1,0,4,2,0,0,0,1,0,0,0,0
15563,0,0,0,0,3,3,16,19,25,16,22,23,14,5,0,0,0
15564,0,0,1,2,5,21,26,32,28,37,32,26,18,15,9,2,0
15565,0,0,1,5,9,10,7,8,3,3,1,1,0,0,0,0,1
15566,0,0,1,11,16,25,24,23,28,17,9,4,1,1,0,0,3
15567,0,0,1,7,19,23,25,23,27,14,8,6,3,0,1,0,2
15568,0,0,0,6,19,26,21,19,11,4,3,0,1,0,0,0,1
15569,0,0,1,9,18,26,27,25,12,15,9,7,4,3,2,1,2
15570,0,0,0,0,7,18,12,19,18,29,17,22,14,6,2,1,1
15571,0,0,2,5,16,25,31,23,23,7,9,3,2,0,0,0,0
15593,0,0,1,4,8,24,30,22,6,2,0,0,1,0,0,0,0
15594,0,0,4,15,23,20,18,17,13,10,2,5,4,0,0,0,0
15595,0,0,0,6,16,23,27,31,23,15,18,6,4,1,0,0,0
15596,0,0,7,13,16,15,13,10,6,5,2,2,1,1,0,0,1
15597,0,0,1,3,12,23,28,22,24,13,7,8,5,3,1,1,2
15598,0,0,0,8,21,24,52,32,13,9,5,4,2,0,0,0,0
15599,0,0,1,6,16,22,25,23,25,2,0,0,0,0,0,0,0
15587,0,0,0,3,13,10,19,14,29,26,15,14,10,0,1,0,0
15588,0,0,2,7,10,21,28,24,21,12,6,2,2,0,0,0,0
15589,0,0,2,7,28,39,28,26,16,9,8,5,3,1,1,0,0
15590,0,0,2,14,30,35,28,27,11,13,7,1,0,1,0,0,0
15591,0,0,1,8,16,26,22,28,21,13,8,6,4,2,2,0,1
15592,0,0,0,10,25,30,31,36,18,17,10,2,0,0,0,0,0
15581,0,0,0,2,16,39,37,17,14,14,11,1,1,1,0,0,0
15582,0,0,2,11,17,25,18,17,12,10,4,6,6,5,0,0,0
15583,0,0,3,12,31,34,28,28,20,4,8,3,0,0,0,0,0
15584,0,0,1,9,14,33,39,29,20,9,4,2,1,1,0,0,0
15585,0,0,2,8,18,35,46,20,12,10,3,2,0,0,0,0,0
15586,0,0,3,15,17,12,5,3,0,0,0,0,0,0,0,0,0
15615,0,0,1,5,7,19,19,23,31,14,18,6,4,1,0,1,1
15616,4,2,1,7,21,32,27,26,13,12,4,0,0,0,0,0,0
15617,0,1,0,4,10,14,17,23,15,23,21,12,5,4,1,3,2
15618,0,0,0,18,29,20,25,17,11,6,2,0,0,1,0,0,0
15619,0,0,0,3,5,8,11,15,17,14,14,7,5,2,3,2,6
15611,0,0,9,8,18,26,33,18,12,7,3,1,0,0,0,0,0
15612,0,0,3,6,10,12,17,9,13,13,13,5,2,1,0,0,1
15613,0,0,2,2,7,19,29,25,21,13,10,11,5,7,2,1,1
15614,0,0,0,4,13,19,22,31,25,20,18,13,1,1,0,0,0
15600,0,0,1,14,17,13,28,21,19,6,5,2,2,1,0,0,2
15601,0,0,7,12,19,22,28,25,16,13,7,5,1,1,0,0,1
15602,0,0,3,7,9,7,7,5,10,5,4,1,0,2,0,0,1
15603,0,0,2,8,12,12,10,4,3,2,0,0,0,0,0,0,0
15604,0,0,5,12,33,22,17,17,21,12,8,7,0,0,0,0,0
15605,0,0,2,16,27,39,33,18,5,3,0,0,0,0,0,0,0
15606,0,0,5,15,20,24,14,18,10,7,4,2,1,0,0,0,0
15607,0,0,2,4,13,28,30,36,20,17,8,4,2,1,0,0,0
15608,0,0,1,7,16,23,32,30,22,13,8,3,1,0,0,0,0
15609,0,0,1,3,12,33,33,42,22,16,11,3,0,0,0,0,0
15610,0,0,7,13,18,23,26,22,15,5,3,1,0,1,1,0,0
15634,0,0,3,9,9,10,8,3,3,1,0,1,0,0,0,0,0
15635,0,0,3,6,7,9,6,6,6,4,2,1,0,3,0,0,1
15636,7,7,12,13,11,19,18,20,19,22,28,16,7,8,2,0,0
15637,0,0,1,3,7,9,12,10,11,8,2,0,1,0,0,0,0
15638,0,0,0,9,13,17,20,20,15,8,7,2,5,1,1,1,1
15639,0,0,4,13,18,21,28,23,4,4,3,1,0,0,0,0,0
15628,0,0,2,11,18,27,21,25,15,8,4,2,2,0,0,0,2
15629,20,3,2,7,12,20,22,14,11,11,2,2,1,1,1,0,0
15630,0,0,1,5,3,3,3,3,1,1,1,1,0,0,0,0,1
15631,0,0,0,10,25,27,29,20,13,4,7,4,7,1,1,0,4
15632,0,0,0,5,12,25,31,29,23,20,10,10,5,1,0,0,0
15633,0,0,0,3,13,8,7,7,5,3,1,1,0,0,0,0,0
15620,0,0,1,2,9,15,22,11,14,9,4,2,0,0,0,0,0
15621,0,0,3,7,6,8,5,10,6,1,0,0,0,0,0,0,0
15622,0,0,1,5,12,10,10,8,8,1,1,1,1,1,0,0,0
15623,0,0,2,5,12,8,15,15,11,11,14,5,0,0,0,0,0
15624,0,0,0,1,4,4,14,20,25,12,11,11,6,4,1,0,0
15625,0,0,1,6,17,20,26,25,23,19,4,4,2,1,0,0,0
15626,0,0,0,1,0,0,2,6,0,1,1,0,0,0,0,0,0
15627,1,1,4,10,17,33,21,18,20,23,8,6,2,1,0,0,0
15658,0,0,0,3,18,41,28,25,8,6,5,5,2,2,0,0,0
15659,0,0,4,2,15,34,29,40,29,8,5,6,1,0,0,0,0
15660,0,0,2,16,19,23,25,29,19,12,7,5,1,2,0,0,0
15661,0,0,3,8,24,27,25,32,21,13,6,5,2,0,0,0,0
15651,0,0,3,16,22,16,7,2,0,0,0,0,0,0,0,0,0
15652,0,0,5,12,24,18,18,18,10,8,5,0,0,0,0,0,0
15653,0,0,0,2,15,21,24,14,10,6,10,4,0,0,0,0,1
15654,1,1,6,8,12,11,17,13,12,11,5,6,11,2,1,0,0
15655,0,0,2,6,14,34,24,25,26,11,5,10,2,2,1,0,1
15656,0,0,0,4,14,17,32,29,27,19,12,5,7,2,1,0,0
15657,0,0,3,12,23,22,23,25,15,16,8,2,3,2,1,0,0
15640,0,0,2,10,14,22,27,23,15,11,9,7,3,2,0,0,0
15641,0,0,5,5,10,32,20,17,20,35,26,17,19,12,13,10,43
15642,0,0,4,6,9,9,10,6,3,2,3,2,3,0,0,0,2
15643,0,0,5,14,8,11,10,8,1,1,0,0,0,0,0,0,0
15644,0,2,2,8,13,27,28,25,12,10,3,4,6,1,1,0,1
15645,1,1,5,8,9,15,13,11,11,8,8,5,2,2,1,0,0
15646,0,0,4,8,12,21,31,29,20,15,9,7,5,3,1,0,1
15647,0,0,1,3,13,22,35,40,23,11,5,2,3,0,0,0,0
15648,0,0,2,8,28,29,31,17,10,9,6,1,1,0,0,0,0
15649,0,0,3,11,24,27,32,26,27,10,5,2,0,0,0,0,0
15650,0,1,3,4,7,19,30,21,18,12,8,4,3,1,0,0,1
15668,0,0,0,7,5,2,4,3,0,2,0,0,0,0,0,0,0
15669,0,3,5,2,8,13,35,20,41,30,23,21,17,11,13,10,41
15670,0,0,6,22,27,34,31,17,8,4,2,1,0,1,0,1,0
15671,0,0,7,12,16,22,31,29,14,5,2,2,0,0,0,0,0
15672,0,0,3,11,29,41,59,62,35,13,9,5,0,0,0,0,0
15667,0,0,2,3,7,18,39,51,41,39,41,33,28,27,18,2,1
15662,0,0,0,3,20,18,33,28,26,19,16,6,5,1,0,0,1
15663,0,0,0,5,10,27,35,33,28,12,8,6,1,0,0,2,1
15664,0,1,1,5,12,30,24,33,21,24,7,4,3,0,0,0,0
15665,0,0,1,2,12,33,42,38,17,10,6,9,5,0,0,0,0
15666,0,0,1,3,8,15,25,23,15,21,9,9,3,1,0,0,0
15689,0,0,1,2,24,26,37,27,19,8,5,6,3,0,1,0,0
15690,0,0,4,7,7,13,18,18,19,24,20,10,7,4,2,1,13
15691,0,0,1,12,9,11,10,7,2,0,0,0,0,0,0,0,0
15692,0,0,0,6,19,32,28,23,10,6,8,5,3,4,1,0,0
15681,0,0,1,4,18,30,35,23,24,11,5,3,1,0,0,0,0
15682,1,0,2,5,9,13,18,18,22,23,22,18,2,0,0,0,0
15683,0,0,0,0,3,14,16,22,25,30,32,23,22,13,3,1,4
15684,0,0,1,4,10,20,21,17,4,0,0,0,0,0,0,0,0
15685,0,1,5,16,22,24,25,20,13,4,7,1,2,0,0,0,2
15686,0,0,1,3,8,9,10,5,5,2,1,2,1,1,0,0,0
15687,0,0,3,10,20,20,31,27,17,11,10,7,3,0,0,0,1
15688,0,0,0,2,10,17,21,19,21,12,8,9,5,3,0,0,0
15673,0,0,1,3,7,16,16,21,14,11,21,9,8,7,0,1,2
15674,10,1,2,1,6,11,11,19,25,26,20,19,19,13,6,3,1
15675,0,0,5,15,23,24,24,10,6,2,2,0,0,0,0,0,0
15676,0,0,1,10,35,38,27,20,14,6,3,3,5,3,0,0,0
15677,0,0,1,3,7,10,10,2,0,0,1,0,0,0,0,0,0
15678,0,0,0,0,2,6,18,15,17,20,28,18,16,9,5,4,3
15679,0,0,7,4,0,3,14,23,13,4,2,0,0,0,0,0,0
15680,0,0,0,3,14,29,29,33,23,17,12,2,0,0,0,0,0
15703,0,0,1,5,15,28,24,12,17,23,4,9,5,1,0,1,6
15704,0,0,10,17,14,20,26,18,15,11,5,1,1,0,0,0,0
15705,0,0,1,3,18,23,29,24,17,19,12,7,6,2,0,1,0
15696,0,0,1,5,6,5,6,5,7,0,1,0,0,0,0,0,0
15697,0,0,1,5,19,30,35,29,18,14,10,9,1,1,0,0,0
15698,0,0,2,7,16,22,25,21,24,16,10,6,5,4,1,1,1
15699,0,0,1,4,16,25,32,31,31,17,8,5,3,1,0,0,2
15700,0,0,1,13,17,39,29,23,20,5,6,5,0,0,0,0,0
15701,0,0,2,10,17,13,29,40,45,0,0,0,0,0,0,0,0
15702,0,0,3,5,19,30,26,26,15,9,4,3,1,0,0,0,0
15693,0,1,1,17,27,30,25,21,12,6,4,1,0,0,0,0,0
15694,0,0,1,0,1,2,3,6,1,2,1,0,0,0,0,0,0
15695,0,0,1,6,10,24,26,28,27,22,9,6,3,1,0,0,1
15724,0,1,1,6,9,13,11,9,7,5,3,2,2,0,0,1,1
15725,0,0,0,1,4,5,5,4,3,2,1,0,0,0,0,0,0
15716,0,0,6,20,28,34,18,15,10,5,8,3,2,1,0,0,0
15717,0,0,0,3,5,12,9,11,5,4,3,1,0,0,1,0,1
15718,0,0,1,9,15,28,29,34,26,13,3,1,2,0,0,0,1
15719,0,2,0,8,19,25,27,30,18,10,3,3,1,0,0,0,0
15720,0,0,2,11,24,27,34,19,19,6,2,1,0,1,0,0,0
15721,0,0,2,6,14,35,28,24,20,9,11,4,9,6,2,1,1
15722,0,0,2,13,18,23,28,19,22,17,6,10,5,1,1,0,3
15723,0,0,0,6,8,30,33,31,16,19,15,5,6,2,0,1,0
15706,0,1,1,3,28,48,32,24,17,6,1,1,1,0,0,0,0
15707,0,0,0,3,19,20,25,25,24,18,7,3,3,0,0,0,0
15708,1,0,3,3,9,12,12,14,20,24,19,11,10,5,4,3,9
15709,0,0,3,11,18,21,21,13,6,2,4,2,0,0,0,0,0
15710,0,0,1,7,30,30,35,18,10,4,2,2,0,0,0,0,0
15711,0,0,2,5,12,17,24,9,18,12,15,3,1,1,1,0,7
15712,0,0,2,9,27,23,31,23,16,14,7,3,2,1,2,1,0
15713,0,0,1,4,13,26,30,31,26,18,14,9,3,2,2,0,1
15714,0,0,6,16,22,24,36,41,8,0,0,0,0,0,0,0,0
15715,0,0,0,1,2,8,19,26,28,23,19,10,10,5,2,0,0
15740,0,14,0,2,16,11,24,33,36,26,27,13,8,8,7,1,2
15741,0,0,3,6,14,20,27,28,23,20,12,5,4,0,1,0,0
15742,0,0,1,6,8,20,26,16,13,20,11,6,1,0,0,0,0
15733,0,0,2,10,26,27,23,17,16,19,9,14,3,0,0,0,0
15734,0,0,2,2,6,5,5,3,3,0,2,0,0,0,0,0,2
15735,0,0,1,9,27,31,28,31,17,13,4,2,0,0,0,0,0
15736,0,0,0,7,18,24,32,16,20,9,6,11,4,4,0,1,3
15737,0,0,0,3,9,25,22,28,29,30,10,12,6,0,1,1,1
15738,0,0,0,1,6,9,14,20,16,34,42,33,29,18,7,7,0
15739,0,0,1,1,5,7,17,18,10,6,6,0,0,0,0,0,0
15726,0,0,0,1,6,14,27,32,31,20,17,10,8,3,0,0,0
15727,11,4,4,5,13,21,16,17,11,5,4,1,2,0,0,0,0
15728,0,0,1,14,17,40,23,21,12,6,3,1,2,0,0,0,0
15729,0,0,1,8,18,18,24,17,19,25,12,7,4,1,0,0,4
15730,0,0,2,7,14,21,36,35,16,11,13,0,0,0,0,0,0
15731,1,0,4,7,13,21,27,33,27,29,14,9,6,2,0,0,0
15732,0,0,0,7,23,23,27,29,24,19,15,9,2,1,0,0,0
15754,0,0,0,5,6,18,23,22,25,19,11,11,7,1,0,0,0
15755,0,0,0,2,4,6,8,8,3,5,2,2,4,1,0,0,1
15756,0,4,7,12,17,23,16,10,18,11,8,2,5,0,0,0,1
15757,0,0,1,4,9,22,32,26,24,12,11,9,3,0,0,1,0
15752,0,0,1,5,17,31,40,19,10,6,2,5,1,2,1,2,4
15753,0,0,0,3,10,21,29,29,27,12,10,9,6,1,0,0,2
15743,0,0,1,1,6,15,20,19,25,34,21,19,2,0,0,0,0
15744,0,0,2,5,14,26,27,19,13,4,2,0,0,1,0,0,0
15745,0,0,2,10,15,15,19,30,12,6,0,0,0,0,0,0,0
15746,0,0,6,15,25,25,37,41,8,0,0,0,0,0,0,0,0
15747,0,0,7,11,24,22,26,24,25,6,3,3,3,1,0,0,1
15748,0,0,4,20,31,28,27,16,9,8,6,4,2,2,1,1,1
15749,0,0,0,1,10,18,30,26,32,32,27,31,27,41,12,3,1
15750,0,0,1,9,19,28,27,27,14,15,6,6,1,1,0,0,0
15751,0,0,1,3,5,14,18,18,17,13,14,1,8,0,0,0,0
15772,0,0,0,10,13,19,14,17,10,5,4,0,0,0,0,0,0
15773,0,0,0,9,11,7,7,3,5,5,2,1,0,0,0,2,1
15766,0,0,0,2,14,21,23,26,25,9,7,7,8,4,0,2,1
15767,0,0,2,8,23,26,16,19,15,12,3,4,4,2,0,0,0
15768,4,0,4,4,4,23,11,15,13,9,6,7,2,3,2,0,1
15769,0,0,1,4,19,19,24,31,21,18,14,6,2,1,0,0,1
15770,0,0,1,4,6,11,22,16,13,19,9,9,4,2,0,0,0
15771,0,0,1,4,6,14,16,18,21,18,16,14,14,12,8,1,0
15758,0,0,2,7,10,13,13,20,23,6,10,4,1,2,1,0,2
15759,0,0,1,3,11,25,38,28,15,13,5,2,4,0,0,0,0
15760,0,1,4,8,23,19,21,21,17,10,3,0,0,0,0,0,0
15761,0,0,1,11,16,27,23,20,22,12,8,5,3,3,0,0,1
15762,0,0,2,5,13,22,28,33,25,23,7,9,6,1,1,0,2
15763,0,0,5,8,18,24,30,36,20,13,7,11,5,1,3,0,0
15764,0,0,2,9,16,28,21,26,16,4,0,0,0,0,0,0,0
15765,0,2,7,14,25,30,39,21,15,14,12,3,1,0,0,0,0
15788,0,0,6,20,26,31,14,14,7,6,4,3,1,0,1,0,0
15789,0,0,1,9,15,16,23,21,20,12,5,2,2,0,0,0,1
15790,0,0,4,13,12,37,22,25,20,13,1,8,1,0,0,0,1
